SalesOrderID,CustomerID,ProductID,OrderDate,Quantity,ShipmentDate,OrderStatus
SO01172,CUST0459,P0232,2024-06-07 15:41:45.364790,55,2024-07-08 15:41:45.384305,Cancelled
SO01173,CUST0167,P0030,2024-03-04 15:41:45.364793,60,2023-11-02 15:41:45.384308,In Process
SO01174,CUST0048,P0576,2024-10-10 15:41:45.364796,9,2024-07-13 15:41:45.384310,Cancelled
SO01175,CUST0276,P0166,2024-02-12 15:41:45.364799,6,2024-09-21 15:41:45.384313,In Process
SO01176,CUST0472,P0574,2024-03-30 15:41:45.364802,35,2024-10-20 15:41:45.384316,Shipped
SO01177,CUST0207,P0737,2024-05-25 15:41:45.364805,62,2023-12-10 15:41:45.384319,Shipped
SO01178,CUST0210,P0159,2024-10-12 15:41:45.364807,10,2024-03-01 15:41:45.384321,In Process
SO01179,CUST0462,P0022,2024-03-18 15:41:45.364810,26,2023-12-28 15:41:45.384324,Cancelled
SO01180,CUST0231,P0604,2024-09-27 15:41:45.364813,81,2024-10-06 15:41:45.384327,Shipped
SO01181,CUST0423,P0962,2024-01-10 15:41:45.364816,53,2024-01-15 15:41:45.384330,In Process
SO01182,CUST0446,P0229,2024-06-18 15:41:45.364819,18,2024-04-29 15:41:45.384332,In Process
SO01183,CUST0324,P0751,2024-08-30 15:41:45.364824,57,2024-08-18 15:41:45.384335,Shipped
SO01184,CUST0398,P0701,2023-12-09 15:41:45.364828,70,2024-06-02 15:41:45.384337,Shipped
SO01185,CUST0118,P0390,2024-04-26 15:41:45.364833,96,2023-11-20 15:41:45.384340,In Process
SO01186,CUST0371,P0166,2024-07-15 15:41:45.364838,37,2023-12-12 15:41:45.384344,Cancelled
SO01187,CUST0295,P0528,2024-06-17 15:41:45.364842,51,2024-02-28 15:41:45.384346,In Process
SO01188,CUST0307,P0600,2024-08-06 15:41:45.364847,92,2023-11-11 15:41:45.384349,Cancelled
SO01189,CUST0456,P0102,2024-06-29 15:41:45.364851,68,2023-11-10 15:41:45.384352,Cancelled
SO01190,CUST0378,P0617,2024-07-28 15:41:45.364855,45,2024-06-17 15:41:45.384354,Cancelled
SO01191,CUST0339,P0059,2024-01-05 15:41:45.364860,83,2023-12-06 15:41:45.384360,Cancelled
SO01192,CUST0233,P0422,2023-11-30 15:41:45.364865,66,2024-08-25 15:41:45.384363,Shipped
SO01193,CUST0487,P0807,2024-07-28 15:41:45.364870,36,2024-01-29 15:41:45.384366,Shipped
SO01194,CUST0362,P0433,2024-06-08 15:41:45.364872,96,2024-06-26 15:41:45.384368,Shipped
SO01195,CUST0414,P0693,2023-11-16 15:41:45.364875,53,2023-11-20 15:41:45.384371,Shipped
SO01196,CUST0395,P0003,2024-03-31 15:41:45.364878,37,2024-07-15 15:41:45.384374,In Process
SO01197,CUST0094,P0488,2024-04-03 15:41:45.364881,54,2024-09-15 15:41:45.384377,In Process
SO01198,CUST0189,P0790,2024-01-01 15:41:45.364883,13,2024-01-15 15:41:45.384379,Cancelled
SO01199,CUST0282,P0573,2024-09-19 15:41:45.364886,93,2023-12-29 15:41:45.384382,Cancelled
SO01200,CUST0190,P0350,2024-06-29 15:41:45.364889,93,2024-06-29 15:41:45.384385,Shipped
SO01201,CUST0069,P0911,2024-08-16 15:41:45.364893,35,2024-02-29 15:41:45.384388,Shipped
SO01202,CUST0363,P0810,2024-10-12 15:41:45.364898,17,2024-09-14 15:41:45.384390,In Process
SO01203,CUST0478,P0268,2024-07-10 15:41:45.364903,91,2024-05-25 15:41:45.384393,Cancelled
SO01204,CUST0341,P0623,2024-08-20 15:41:45.364908,25,2024-09-28 15:41:45.384396,Shipped
SO01205,CUST0432,P0101,2024-01-14 15:41:45.364912,21,2024-03-15 15:41:45.384398,Cancelled
SO01206,CUST0222,P0480,2024-05-07 15:41:45.364916,73,2024-01-26 15:41:45.384402,Cancelled
SO01207,CUST0013,P0982,2024-10-24 15:41:45.364921,46,2024-06-05 15:41:45.384407,Cancelled
SO01208,CUST0136,P0933,2024-05-06 15:41:45.364925,56,2024-01-16 15:41:45.384411,Cancelled
SO01209,CUST0019,P0588,2023-11-19 15:41:45.364930,91,2024-04-19 15:41:45.384416,Cancelled
SO01210,CUST0242,P0623,2024-10-26 15:41:45.364935,53,2024-10-06 15:41:45.384421,Cancelled
SO01211,CUST0016,P0337,2024-01-30 15:41:45.364939,53,2024-02-07 15:41:45.384425,Shipped
SO01212,CUST0003,P0962,2024-05-01 15:41:45.364955,43,2024-10-20 15:41:45.384428,Cancelled
SO01213,CUST0353,P0426,2023-11-27 15:41:45.364960,74,2024-05-15 15:41:45.384430,Shipped
SO01214,CUST0349,P0579,2023-12-19 15:41:45.364965,13,2024-02-03 15:41:45.384433,Cancelled
SO01215,CUST0161,P0125,2024-03-04 15:41:45.364970,1,2024-01-25 15:41:45.384436,Shipped
SO01216,CUST0321,P0028,2024-02-17 15:41:45.364974,25,2024-08-11 15:41:45.384438,Shipped
SO01217,CUST0367,P0328,2024-03-22 15:41:45.364977,77,2023-11-19 15:41:45.384441,In Process
SO01218,CUST0294,P0963,2023-12-03 15:41:45.364980,73,2024-07-02 15:41:45.384444,Shipped
SO01219,CUST0417,P0101,2023-11-26 15:41:45.364982,88,2024-10-25 15:41:45.384446,Shipped
SO01220,CUST0141,P0100,2024-01-23 15:41:45.364985,98,2024-09-11 15:41:45.384449,Shipped
SO01221,CUST0099,P0309,2024-07-23 15:41:45.364988,20,2024-07-27 15:41:45.384452,In Process
SO01222,CUST0255,P0350,2024-01-03 15:41:45.364990,16,2024-01-18 15:41:45.384454,In Process
SO01223,CUST0339,P0880,2024-05-20 15:41:45.364993,56,2024-03-31 15:41:45.384457,Shipped
SO01224,CUST0013,P0340,2023-12-24 15:41:45.364995,46,2024-06-27 15:41:45.384459,Shipped
SO01225,CUST0301,P0844,2024-03-17 15:41:45.364998,76,2024-08-09 15:41:45.384462,Shipped
SO01226,CUST0474,P0519,2024-06-27 15:41:45.365001,94,2024-01-28 15:41:45.384465,In Process
SO01227,CUST0498,P0262,2024-02-26 15:41:45.365004,68,2023-11-21 15:41:45.384468,In Process
SO01228,CUST0171,P0235,2024-04-04 15:41:45.365006,79,2024-06-07 15:41:45.384470,In Process
SO01229,CUST0339,P0802,2024-06-25 15:41:45.365009,42,2024-07-26 15:41:45.384473,In Process
SO01230,CUST0166,P0464,2024-07-28 15:41:45.365011,5,2024-09-07 15:41:45.384476,In Process
SO01231,CUST0432,P0871,2024-06-25 15:41:45.365015,56,2024-01-12 15:41:45.384478,Cancelled
SO01232,CUST0308,P0508,2024-07-07 15:41:45.365019,28,2024-01-06 15:41:45.384481,Shipped
SO01233,CUST0290,P0737,2024-01-14 15:41:45.365024,15,2024-03-30 15:41:45.384484,In Process
SO01234,CUST0243,P0084,2024-04-01 15:41:45.365029,99,2024-03-12 15:41:45.384486,In Process
SO01235,CUST0253,P0475,2024-01-06 15:41:45.365033,67,2024-03-25 15:41:45.384489,Cancelled
SO01236,CUST0455,P0487,2024-04-24 15:41:45.365038,75,2024-09-21 15:41:45.384491,In Process
SO01237,CUST0048,P0446,2024-08-25 15:41:45.365042,60,2024-10-14 15:41:45.384494,Cancelled
SO01238,CUST0270,P0085,2024-08-28 15:41:45.365047,52,2024-05-14 15:41:45.384497,Shipped
SO01239,CUST0147,P0268,2024-02-17 15:41:45.365052,53,2024-04-23 15:41:45.384500,Cancelled
SO01240,CUST0287,P0238,2024-01-01 15:41:45.365054,4,2024-05-26 15:41:45.384502,Shipped
SO01241,CUST0012,P0749,2023-11-20 15:41:45.365062,33,2024-09-13 15:41:45.384505,Shipped
SO01242,CUST0026,P0791,2023-11-15 15:41:45.365065,11,2023-11-10 15:41:45.384508,Shipped
SO01243,CUST0362,P0220,2024-05-22 15:41:45.365067,23,2024-02-24 15:41:45.384510,In Process
SO01244,CUST0499,P0930,2024-05-17 15:41:45.365070,67,2024-02-15 15:41:45.384513,In Process
SO01245,CUST0384,P0236,2024-02-28 15:41:45.365073,71,2024-10-19 15:41:45.384516,Shipped
SO01246,CUST0474,P0086,2024-03-01 15:41:45.365093,16,2024-07-15 15:41:45.384536,In Process
SO01247,CUST0072,P0559,2024-05-27 15:41:45.365098,57,2023-12-09 15:41:45.384541,In Process
SO01248,CUST0042,P0096,2024-05-12 15:41:45.365103,24,2023-11-29 15:41:45.384544,In Process
SO01249,CUST0386,P0431,2024-08-24 15:41:45.365108,39,2024-01-24 15:41:45.384547,Cancelled
SO01250,CUST0238,P0889,2023-11-29 15:41:45.365113,93,2024-05-07 15:41:45.384549,In Process
SO01251,CUST0245,P0052,2024-01-19 15:41:45.365116,25,2024-01-06 15:41:45.384552,In Process
SO01252,CUST0268,P0891,2024-10-05 15:41:45.365119,55,2024-06-17 15:41:45.384555,Shipped
SO01253,CUST0371,P0117,2023-12-21 15:41:45.365121,98,2024-02-11 15:41:45.384557,Shipped
SO01254,CUST0199,P0611,2024-06-15 15:41:45.365125,65,2024-06-01 15:41:45.384561,In Process
SO01255,CUST0010,P0753,2023-12-01 15:41:45.365127,36,2023-11-20 15:41:45.384563,Shipped
SO01256,CUST0435,P0653,2024-04-05 15:41:45.365130,69,2024-03-22 15:41:45.384566,Cancelled
SO01257,CUST0394,P0116,2024-08-05 15:41:45.365133,70,2024-05-13 15:41:45.384569,Cancelled
SO01258,CUST0306,P0703,2024-04-19 15:41:45.365136,10,2024-09-18 15:41:45.384571,In Process
SO01259,CUST0442,P0595,2024-01-27 15:41:45.365138,98,2023-12-22 15:41:45.384574,Shipped
SO01260,CUST0382,P0908,2024-07-15 15:41:45.365141,53,2024-03-22 15:41:45.384577,Cancelled
SO01261,CUST0229,P0446,2024-08-04 15:41:45.365144,41,2024-04-09 15:41:45.384579,Cancelled
SO01262,CUST0288,P0770,2024-08-16 15:41:45.365148,24,2024-08-27 15:41:45.384582,In Process
SO01263,CUST0308,P0419,2024-07-30 15:41:45.365153,70,2024-06-28 15:41:45.384585,Cancelled
SO01264,CUST0082,P0327,2024-03-26 15:41:45.365157,61,2023-12-03 15:41:45.384587,Cancelled
SO01265,CUST0335,P0414,2024-04-19 15:41:45.365162,22,2024-05-07 15:41:45.384590,Shipped
SO01266,CUST0242,P0988,2023-12-29 15:41:45.365166,11,2024-06-12 15:41:45.384593,In Process
SO01267,CUST0496,P0779,2023-11-08 15:41:45.365171,79,2024-05-07 15:41:45.384595,Shipped
SO01268,CUST0475,P0222,2024-09-19 15:41:45.365175,43,2024-03-10 15:41:45.384598,Cancelled
SO01269,CUST0461,P0252,2024-03-28 15:41:45.365180,90,2023-12-01 15:41:45.384601,Shipped
SO01270,CUST0394,P0983,2024-05-15 15:41:45.365185,4,2024-08-10 15:41:45.384603,Cancelled
SO01271,CUST0103,P0576,2024-09-25 15:41:45.365189,65,2024-01-01 15:41:45.384606,In Process
SO01272,CUST0019,P0285,2024-02-01 15:41:45.365193,3,2024-03-03 15:41:45.384609,Cancelled
SO01273,CUST0266,P0424,2023-12-31 15:41:45.365198,65,2024-06-01 15:41:45.384611,In Process
SO01274,CUST0172,P0067,2024-07-07 15:41:45.365203,76,2023-11-16 15:41:45.384614,Shipped
SO01275,CUST0131,P0418,2024-06-24 15:41:45.365208,85,2024-05-05 15:41:45.384616,In Process
SO01276,CUST0115,P0474,2024-05-10 15:41:45.365213,15,2024-03-08 15:41:45.384622,In Process
SO01277,CUST0481,P0293,2024-03-11 15:41:45.365217,75,2023-11-07 15:41:45.384625,Shipped
SO01278,CUST0185,P0525,2024-09-15 15:41:45.365222,47,2024-04-09 15:41:45.384628,Cancelled
SO01279,CUST0203,P0336,2023-11-05 15:41:45.365227,7,2024-06-23 15:41:45.384630,Shipped
SO01280,CUST0171,P0025,2024-03-17 15:41:45.365241,8,2023-12-07 15:41:45.384633,Cancelled
SO01281,CUST0490,P0940,2024-05-19 15:41:45.365245,84,2024-06-29 15:41:45.384636,In Process
SO01282,CUST0050,P0506,2024-09-21 15:41:45.365247,8,2023-11-23 15:41:45.384639,Shipped
SO01283,CUST0101,P0244,2024-04-05 15:41:45.365250,4,2023-12-27 15:41:45.384641,In Process
SO01284,CUST0348,P0234,2024-03-20 15:41:45.365252,75,2024-01-31 15:41:45.384644,Shipped
SO01285,CUST0263,P0398,2024-06-05 15:41:45.365255,64,2024-01-12 15:41:45.384647,In Process
SO01286,CUST0231,P0014,2023-12-09 15:41:45.365258,94,2024-10-06 15:41:45.384649,Shipped
SO01287,CUST0153,P0873,2024-08-04 15:41:45.365261,91,2024-09-28 15:41:45.384652,Cancelled
SO01288,CUST0404,P0256,2024-09-18 15:41:45.365263,83,2024-08-27 15:41:45.384655,Shipped
SO01289,CUST0006,P0464,2023-11-13 15:41:45.365266,53,2024-07-18 15:41:45.384657,Cancelled
SO01290,CUST0291,P0431,2024-04-29 15:41:45.365268,1,2023-12-05 15:41:45.384660,In Process
SO01291,CUST0136,P0455,2024-02-13 15:41:45.365271,38,2024-08-18 15:41:45.384663,Shipped
SO01292,CUST0264,P0177,2023-12-05 15:41:45.365274,24,2024-05-11 15:41:45.384665,Cancelled
SO01293,CUST0423,P0915,2024-01-26 15:41:45.365277,5,2023-11-16 15:41:45.384668,In Process
SO01294,CUST0273,P0359,2024-04-18 15:41:45.365279,77,2024-03-08 15:41:45.384670,Cancelled
SO01295,CUST0483,P0780,2024-09-19 15:41:45.365282,37,2024-02-28 15:41:45.384673,Shipped
SO01296,CUST0002,P0719,2024-10-25 15:41:45.365285,98,2024-06-28 15:41:45.384676,Cancelled
SO01297,CUST0336,P0140,2024-05-17 15:41:45.365288,7,2024-03-07 15:41:45.384678,In Process
SO01298,CUST0311,P0744,2024-07-11 15:41:45.365290,9,2024-10-20 15:41:45.384681,Cancelled
SO01299,CUST0183,P0346,2023-12-06 15:41:45.365293,94,2024-08-08 15:41:45.384684,Cancelled
SO01300,CUST0442,P0603,2024-02-10 15:41:45.365296,34,2024-02-11 15:41:45.384686,In Process
SO01301,CUST0094,P0744,2024-02-13 15:41:45.365298,22,2023-11-04 15:41:45.384689,Shipped
SO01302,CUST0027,P0094,2024-05-26 15:41:45.365301,40,2023-11-21 15:41:45.384692,Cancelled
SO01303,CUST0082,P0563,2024-04-01 15:41:45.365304,75,2023-12-09 15:41:45.384695,Shipped
SO01304,CUST0289,P0348,2024-04-21 15:41:45.365306,13,2024-06-01 15:41:45.384697,In Process
SO01305,CUST0153,P0756,2024-05-13 15:41:45.365311,93,2024-05-11 15:41:45.384700,In Process
SO01306,CUST0289,P0900,2024-08-26 15:41:45.365316,71,2024-08-25 15:41:45.384702,Cancelled
SO01307,CUST0148,P0028,2024-03-11 15:41:45.365320,1,2024-09-03 15:41:45.384705,Shipped
SO01308,CUST0313,P0058,2024-01-25 15:41:45.365324,10,2024-02-17 15:41:45.384708,Shipped
SO01309,CUST0215,P0177,2024-05-30 15:41:45.365330,78,2024-03-10 15:41:45.384710,In Process
SO01310,CUST0362,P0999,2024-08-01 15:41:45.365333,40,2023-12-24 15:41:45.384713,In Process
SO01311,CUST0487,P0157,2024-06-07 15:41:45.365336,14,2024-02-25 15:41:45.384716,Shipped
SO01312,CUST0058,P0803,2024-08-29 15:41:45.365339,7,2024-04-04 15:41:45.384718,Shipped
SO01313,CUST0448,P1000,2024-05-17 15:41:45.365341,96,2024-03-18 15:41:45.384721,Cancelled
SO01314,CUST0192,P0289,2024-10-04 15:41:45.365344,76,2024-06-03 15:41:45.384723,Cancelled
SO01315,CUST0193,P0043,2024-01-15 15:41:45.365347,65,2023-12-18 15:41:45.384726,In Process
SO01316,CUST0253,P0480,2024-04-23 15:41:45.365349,93,2024-03-24 15:41:45.384729,Shipped
SO01317,CUST0041,P0432,2024-09-15 15:41:45.365354,70,2023-12-03 15:41:45.384731,In Process
SO01318,CUST0195,P0858,2024-09-10 15:41:45.365359,10,2024-09-29 15:41:45.384734,Shipped
SO01319,CUST0008,P0851,2024-02-03 15:41:45.365363,3,2024-10-12 15:41:45.384737,Cancelled
SO01320,CUST0425,P0091,2024-05-24 15:41:45.365368,92,2024-04-08 15:41:45.384739,Cancelled
SO01321,CUST0248,P0583,2023-12-03 15:41:45.365372,64,2024-08-01 15:41:45.384742,Cancelled
SO01322,CUST0433,P0563,2024-10-04 15:41:45.365377,53,2024-07-06 15:41:45.384744,In Process
SO01323,CUST0291,P0489,2024-10-14 15:41:45.365391,90,2024-05-19 15:41:45.384747,In Process
SO01324,CUST0263,P0596,2023-12-21 15:41:45.365397,66,2024-09-06 15:41:45.384750,Shipped
SO01325,CUST0397,P0122,2024-03-06 15:41:45.365401,65,2024-04-27 15:41:45.384752,Shipped
SO01326,CUST0112,P0949,2024-10-08 15:41:45.365404,61,2023-11-27 15:41:45.384755,Shipped
SO01327,CUST0053,P0139,2024-07-12 15:41:45.365410,87,2024-09-06 15:41:45.384758,Shipped
SO01328,CUST0484,P0078,2024-05-11 15:41:45.365413,64,2024-04-04 15:41:45.384760,Cancelled
SO01329,CUST0340,P0841,2023-12-11 15:41:45.365415,61,2024-09-01 15:41:45.384763,In Process
SO01330,CUST0450,P0341,2024-01-07 15:41:45.365418,86,2024-04-30 15:41:45.384765,Shipped
SO01331,CUST0212,P0752,2024-08-10 15:41:45.365422,20,2024-05-06 15:41:45.384768,Shipped
SO01332,CUST0042,P0052,2024-10-06 15:41:45.365424,34,2023-12-15 15:41:45.384771,Cancelled
SO01333,CUST0144,P0145,2024-03-22 15:41:45.365427,58,2023-12-31 15:41:45.384773,In Process
SO01334,CUST0240,P0118,2024-05-04 15:41:45.365429,24,2024-09-20 15:41:45.384776,Shipped
SO01335,CUST0059,P0357,2024-05-25 15:41:45.365432,69,2024-07-17 15:41:45.384778,Shipped
SO01336,CUST0026,P0227,2024-08-06 15:41:45.365435,65,2023-11-06 15:41:45.384781,Cancelled
SO01337,CUST0323,P0145,2024-09-23 15:41:45.365438,41,2024-07-14 15:41:45.384784,Cancelled
SO01338,CUST0228,P0596,2024-08-12 15:41:45.365440,69,2024-06-27 15:41:45.384787,In Process
SO01339,CUST0013,P0951,2024-09-07 15:41:45.365443,41,2024-04-05 15:41:45.384790,Shipped
SO01340,CUST0292,P0179,2024-06-07 15:41:45.365446,39,2024-07-03 15:41:45.384793,In Process
SO01341,CUST0008,P0960,2024-08-20 15:41:45.365451,34,2024-06-12 15:41:45.384796,Shipped
SO01342,CUST0121,P0092,2024-01-04 15:41:45.365455,89,2024-01-13 15:41:45.384799,In Process
SO01343,CUST0248,P0896,2023-12-24 15:41:45.365460,86,2023-11-25 15:41:45.384802,In Process
SO01344,CUST0428,P0659,2024-02-04 15:41:45.365465,42,2024-10-10 15:41:45.384805,In Process
SO01345,CUST0380,P0644,2024-10-17 15:41:45.365470,13,2023-12-15 15:41:45.384807,In Process
SO01346,CUST0183,P0975,2024-10-07 15:41:45.365474,67,2024-02-27 15:41:45.384810,In Process
SO01347,CUST0179,P0655,2023-12-29 15:41:45.365479,73,2024-05-01 15:41:45.384813,Cancelled
SO01348,CUST0025,P0306,2024-08-19 15:41:45.365484,82,2024-06-08 15:41:45.384815,Cancelled
SO01349,CUST0409,P0817,2024-08-05 15:41:45.365488,14,2023-11-15 15:41:45.384818,In Process
SO01350,CUST0231,P0812,2024-03-17 15:41:45.365492,17,2024-04-17 15:41:45.384820,In Process
SO01351,CUST0465,P0795,2024-05-25 15:41:45.365497,58,2023-12-10 15:41:45.384823,In Process
SO01352,CUST0071,P0094,2024-02-04 15:41:45.365501,35,2024-04-14 15:41:45.384826,Cancelled
SO01353,CUST0119,P1000,2024-08-24 15:41:45.365506,96,2024-09-09 15:41:45.384828,Cancelled
SO01354,CUST0305,P0944,2024-01-17 15:41:45.365510,39,2024-09-28 15:41:45.384831,Shipped
SO01355,CUST0232,P0635,2024-05-06 15:41:45.365515,57,2024-08-31 15:41:45.384834,In Process
SO01356,CUST0400,P0052,2024-10-04 15:41:45.365519,81,2024-01-30 15:41:45.384836,Shipped
SO01357,CUST0283,P0923,2024-08-10 15:41:45.365523,83,2024-05-29 15:41:45.384841,Shipped
SO01358,CUST0291,P0321,2024-02-06 15:41:45.365528,76,2024-03-17 15:41:45.384845,Shipped
SO01359,CUST0164,P0204,2023-12-09 15:41:45.365534,46,2024-09-06 15:41:45.384850,Cancelled
SO01360,CUST0126,P0426,2024-05-22 15:41:45.365537,57,2024-01-28 15:41:45.384855,Cancelled
SO01361,CUST0300,P0768,2024-10-07 15:41:45.365540,51,2024-07-27 15:41:45.384864,In Process
SO01362,CUST0375,P0798,2024-02-07 15:41:45.365543,12,2024-03-06 15:41:45.384869,Shipped
SO01363,CUST0350,P0885,2024-05-08 15:41:45.365545,22,2024-09-23 15:41:45.384874,Cancelled
SO01364,CUST0418,P0109,2024-01-08 15:41:45.365548,14,2023-12-10 15:41:45.384878,Cancelled
SO01365,CUST0413,P0950,2024-04-25 15:41:45.365551,74,2024-06-12 15:41:45.384882,Cancelled
SO01366,CUST0468,P0800,2024-01-05 15:41:45.365553,74,2023-11-01 15:41:45.384887,Shipped
SO01367,CUST0284,P0259,2024-09-05 15:41:45.365556,6,2023-12-24 15:41:45.384892,In Process
SO01368,CUST0147,P0150,2024-05-15 15:41:45.365559,82,2023-11-07 15:41:45.384897,Cancelled
SO01369,CUST0031,P0151,2024-07-25 15:41:45.365561,85,2024-09-08 15:41:45.384901,Cancelled
SO01370,CUST0011,P0809,2024-03-24 15:41:45.365564,89,2024-06-10 15:41:45.384904,In Process
SO01371,CUST0055,P0683,2023-11-02 15:41:45.365567,30,2024-08-05 15:41:45.384909,In Process
SO01372,CUST0187,P0054,2024-02-26 15:41:45.365572,22,2024-06-20 15:41:45.384914,Cancelled
SO01373,CUST0297,P0443,2024-08-27 15:41:45.365577,35,2024-09-30 15:41:45.384918,In Process
SO01374,CUST0153,P0477,2024-04-18 15:41:45.365581,52,2024-08-31 15:41:45.384923,In Process
SO01375,CUST0045,P0233,2024-02-15 15:41:45.365586,90,2024-09-13 15:41:45.384928,In Process
SO01376,CUST0304,P0416,2024-03-27 15:41:45.365591,77,2024-06-13 15:41:45.384932,Cancelled
SO01377,CUST0054,P0209,2024-03-18 15:41:45.365594,74,2023-12-11 15:41:45.384937,Cancelled
SO01378,CUST0489,P0138,2024-05-02 15:41:45.365597,48,2024-04-15 15:41:45.384942,Shipped
SO01379,CUST0111,P0570,2024-09-25 15:41:45.365599,13,2024-09-09 15:41:45.384946,Shipped
SO01380,CUST0044,P0458,2023-12-09 15:41:45.365602,82,2024-04-07 15:41:45.384951,Cancelled
SO01381,CUST0452,P0712,2024-09-11 15:41:45.365605,91,2024-10-01 15:41:45.384955,Shipped
SO01382,CUST0313,P0103,2024-10-24 15:41:45.365608,5,2024-08-25 15:41:45.384960,Cancelled
SO01383,CUST0128,P0591,2024-07-19 15:41:45.365611,75,2023-11-04 15:41:45.384964,Shipped
SO01384,CUST0019,P0858,2024-06-19 15:41:45.365613,34,2023-11-28 15:41:45.384969,In Process
SO01385,CUST0245,P0871,2024-03-27 15:41:45.365616,44,2023-11-17 15:41:45.384973,Shipped
SO01386,CUST0480,P0665,2023-12-20 15:41:45.365618,19,2024-09-03 15:41:45.384979,In Process
SO01387,CUST0496,P0927,2024-08-27 15:41:45.365621,29,2024-02-01 15:41:45.384984,Cancelled
SO01388,CUST0014,P0378,2024-08-30 15:41:45.365623,71,2024-06-28 15:41:45.384988,In Process
SO01389,CUST0254,P0784,2024-04-30 15:41:45.365626,91,2024-08-19 15:41:45.384993,In Process
SO01390,CUST0319,P0041,2024-08-03 15:41:45.365629,46,2024-09-13 15:41:45.384997,Shipped
SO01391,CUST0311,P0547,2024-07-29 15:41:45.365632,44,2023-12-06 15:41:45.385002,Shipped
SO01392,CUST0474,P0062,2024-04-04 15:41:45.365634,18,2024-07-08 15:41:45.385007,Shipped
SO01393,CUST0364,P0228,2023-12-19 15:41:45.365637,17,2024-10-26 15:41:45.385012,Cancelled
SO01394,CUST0089,P0453,2024-10-14 15:41:45.365639,89,2024-08-20 15:41:45.385017,Shipped
SO01395,CUST0259,P0657,2024-02-26 15:41:45.365642,80,2024-10-03 15:41:45.385020,Cancelled
SO01396,CUST0031,P0846,2024-04-09 15:41:45.365645,87,2024-04-17 15:41:45.385022,In Process
SO01397,CUST0428,P0846,2024-10-03 15:41:45.365649,19,2024-07-12 15:41:45.385025,Shipped
SO01398,CUST0073,P0465,2024-08-16 15:41:45.365653,2,2023-12-16 15:41:45.385028,Shipped
SO01399,CUST0079,P0590,2024-10-29 15:41:45.365658,34,2024-03-23 15:41:45.385031,Shipped
SO01400,CUST0006,P0235,2024-08-25 15:41:45.365662,62,2024-10-13 15:41:45.385033,Cancelled
SO01401,CUST0272,P0938,2024-07-26 15:41:45.365667,75,2024-06-17 15:41:45.385036,Shipped
SO01402,CUST0333,P0741,2024-04-11 15:41:45.365672,61,2024-05-22 15:41:45.385038,Shipped
SO01403,CUST0418,P0598,2024-01-12 15:41:45.365676,42,2023-12-28 15:41:45.385041,Shipped
SO01404,CUST0308,P0390,2024-01-07 15:41:45.365681,25,2023-11-10 15:41:45.385043,Cancelled
SO01405,CUST0257,P0262,2024-01-07 15:41:45.365686,49,2024-02-27 15:41:45.385046,In Process
SO01406,CUST0192,P0078,2024-03-13 15:41:45.365706,46,2024-05-14 15:41:45.385072,Shipped
SO01407,CUST0439,P0761,2024-04-27 15:41:45.365711,86,2023-12-09 15:41:45.385075,Shipped
SO01408,CUST0279,P0480,2024-03-15 15:41:45.365716,62,2024-04-03 15:41:45.385077,Cancelled
SO01409,CUST0045,P0645,2024-07-03 15:41:45.365720,50,2024-01-17 15:41:45.385080,In Process
SO01410,CUST0283,P0508,2024-06-06 15:41:45.365723,18,2024-03-04 15:41:45.385083,Shipped
SO01411,CUST0456,P0253,2024-07-09 15:41:45.365726,65,2024-02-11 15:41:45.385086,Cancelled
SO01412,CUST0448,P0325,2024-06-07 15:41:45.365731,34,2024-01-04 15:41:45.385088,Shipped
SO01413,CUST0227,P0025,2024-07-29 15:41:45.365735,93,2024-10-30 15:41:45.385091,Shipped
SO01414,CUST0124,P0787,2024-03-02 15:41:45.365739,53,2024-07-05 15:41:45.385094,Shipped
SO01415,CUST0336,P0502,2024-07-29 15:41:45.365744,36,2024-09-02 15:41:45.385097,In Process
SO01416,CUST0135,P0366,2024-02-18 15:41:45.365748,81,2023-11-05 15:41:45.385099,Cancelled
